,LOCATION,DATE,HOUR,LATITUDE,LONGITUDE,PEDESTRIANS,BICYCLISTS,CARS,BUSES,TRUCKS
2797,Stadium_Dr_East_Of_Regents_Dr,11/1/19,5,38.990697,-76.940828,0,0,23,0,2
2798,Stadium_Dr_East_Of_Regents_Dr,11/1/19,6,38.990697,-76.940828,1,0,60,8,7
2799,Stadium_Dr_East_Of_Regents_Dr,11/1/19,7,38.990697,-76.940828,106,16,224,43,27
2800,Stadium_Dr_East_Of_Regents_Dr,11/1/19,8,38.990697,-76.940828,454,60,343,23,41
2801,Stadium_Dr_East_Of_Regents_Dr,11/1/19,9,38.990697,-76.940828,835,104,342,21,25
2802,Stadium_Dr_East_Of_Regents_Dr,11/1/19,10,38.990697,-76.940828,1022,105,349,22,40
2803,Stadium_Dr_East_Of_Regents_Dr,11/1/19,11,38.990697,-76.940828,1227,142,285,15,24
2804,Stadium_Dr_East_Of_Regents_Dr,11/1/19,12,38.990697,-76.940828,663,97,314,18,23
2805,Stadium_Dr_East_Of_Regents_Dr,11/1/19,13,38.990697,-76.940828,336,100,304,18,21
2806,Stadium_Dr_East_Of_Regents_Dr,11/1/19,14,38.990697,-76.940828,410,227,344,19,18
2807,Stadium_Dr_East_Of_Regents_Dr,11/1/19,15,38.990697,-76.940828,442,194,299,18,24
2808,Stadium_Dr_East_Of_Regents_Dr,11/1/19,16,38.990697,-76.940828,650,91,517,20,28
2809,Stadium_Dr_East_Of_Regents_Dr,11/1/19,17,38.990697,-76.940828,386,74,474,20,23
2810,Stadium_Dr_East_Of_Regents_Dr,11/1/19,18,38.990697,-76.940828,175,22,289,31,7
2811,Stadium_Dr_East_Of_Regents_Dr,11/1/19,19,38.990697,-76.940828,67,1,223,7,3
2812,Stadium_Dr_East_Of_Regents_Dr,11/1/19,20,38.990697,-76.940828,82,6,126,3,3
2813,Stadium_Dr_East_Of_Regents_Dr,11/1/19,21,38.990697,-76.940828,36,0,238,6,2
2814,Stadium_Dr_East_Of_Regents_Dr,11/1/19,22,38.990697,-76.940828,49,3,107,2,1
2815,Stadium_Dr_East_Of_Regents_Dr,11/1/19,23,38.990697,-76.940828,53,4,72,1,0
2816,Stadium_Dr_East_Of_Regents_Dr,11/2/19,0,38.990697,-76.940828,13,0,58,2,0
2817,Stadium_Dr_East_Of_Regents_Dr,11/2/19,1,38.990697,-76.940828,9,0,40,0,0
2818,Stadium_Dr_East_Of_Regents_Dr,11/2/19,2,38.990697,-76.940828,4,0,29,0,0
2819,Stadium_Dr_East_Of_Regents_Dr,11/2/19,3,38.990697,-76.940828,6,0,27,1,1
2820,Stadium_Dr_East_Of_Regents_Dr,11/2/19,4,38.990697,-76.940828,2,0,8,0,0
2821,Stadium_Dr_East_Of_Regents_Dr,11/2/19,5,38.990697,-76.940828,0,0,26,0,1
2822,Stadium_Dr_East_Of_Regents_Dr,11/2/19,6,38.990697,-76.940828,7,0,46,18,13
2823,Stadium_Dr_East_Of_Regents_Dr,11/2/19,7,38.990697,-76.940828,13,1,100,19,19
2824,Stadium_Dr_East_Of_Regents_Dr,11/2/19,8,38.990697,-76.940828,86,6,147,4,15
2825,Stadium_Dr_East_Of_Regents_Dr,11/2/19,9,38.990697,-76.940828,353,23,326,6,17
2826,Stadium_Dr_East_Of_Regents_Dr,11/2/19,10,38.990697,-76.940828,694,44,456,13,19
2827,Stadium_Dr_East_Of_Regents_Dr,11/2/19,11,38.990697,-76.940828,1618,105,451,14,15
2828,Stadium_Dr_East_Of_Regents_Dr,11/2/19,12,38.990697,-76.940828,587,37,304,12,12
2829,Stadium_Dr_East_Of_Regents_Dr,11/2/19,13,38.990697,-76.940828,341,72,216,11,4
2830,Stadium_Dr_East_Of_Regents_Dr,11/2/19,14,38.990697,-76.940828,566,146,238,12,6
2831,Stadium_Dr_East_Of_Regents_Dr,11/2/19,15,38.990697,-76.940828,971,193,690,16,20
2832,Stadium_Dr_East_Of_Regents_Dr,11/2/19,16,38.990697,-76.940828,485,54,509,20,16
2833,Stadium_Dr_East_Of_Regents_Dr,11/2/19,17,38.990697,-76.940828,280,30,254,9,7
2834,Stadium_Dr_East_Of_Regents_Dr,11/2/19,18,38.990697,-76.940828,106,13,229,21,7
2835,Stadium_Dr_East_Of_Regents_Dr,11/2/19,19,38.990697,-76.940828,35,4,150,3,2
2836,Stadium_Dr_East_Of_Regents_Dr,11/2/19,20,38.990697,-76.940828,39,5,135,3,3
2837,Stadium_Dr_East_Of_Regents_Dr,11/2/19,21,38.990697,-76.940828,37,1,120,4,2
2838,Stadium_Dr_East_Of_Regents_Dr,11/2/19,22,38.990697,-76.940828,7,4,64,1,0
2839,Stadium_Dr_East_Of_Regents_Dr,11/2/19,23,38.990697,-76.940828,10,0,39,0,0
2840,Stadium_Dr_East_Of_Regents_Dr,11/3/19,0,38.990697,-76.940828,6,0,35,0,2
2841,Stadium_Dr_East_Of_Regents_Dr,11/3/19,1,38.990697,-76.940828,10,1,34,0,0
2842,Stadium_Dr_East_Of_Regents_Dr,11/3/19,2,38.990697,-76.940828,1,0,24,0,0
2843,Stadium_Dr_East_Of_Regents_Dr,11/3/19,3,38.990697,-76.940828,11,2,18,0,1
2844,Stadium_Dr_East_Of_Regents_Dr,11/3/19,4,38.990697,-76.940828,0,0,17,0,3
2845,Stadium_Dr_East_Of_Regents_Dr,11/3/19,5,38.990697,-76.940828,0,0,13,0,3
2846,Stadium_Dr_East_Of_Regents_Dr,11/3/19,6,38.990697,-76.940828,0,0,5,1,1
2847,Stadium_Dr_East_Of_Regents_Dr,11/3/19,7,38.990697,-76.940828,17,6,20,14,2
2848,Stadium_Dr_East_Of_Regents_Dr,11/3/19,8,38.990697,-76.940828,6,0,31,0,2
2849,Stadium_Dr_East_Of_Regents_Dr,11/3/19,9,38.990697,-76.940828,25,0,77,4,3
2850,Stadium_Dr_East_Of_Regents_Dr,11/3/19,10,38.990697,-76.940828,44,1,102,4,4
2851,Stadium_Dr_East_Of_Regents_Dr,11/3/19,11,38.990697,-76.940828,70,11,113,3,5
2852,Stadium_Dr_East_Of_Regents_Dr,11/3/19,12,38.990697,-76.940828,63,4,125,5,3
2853,Stadium_Dr_East_Of_Regents_Dr,11/3/19,13,38.990697,-76.940828,53,13,203,7,2
2854,Stadium_Dr_East_Of_Regents_Dr,11/3/19,14,38.990697,-76.940828,33,14,197,6,8
2855,Stadium_Dr_East_Of_Regents_Dr,11/3/19,15,38.990697,-76.940828,58,19,152,6,12
2856,Stadium_Dr_East_Of_Regents_Dr,11/3/19,16,38.990697,-76.940828,117,23,172,6,6
2857,Stadium_Dr_East_Of_Regents_Dr,11/3/19,17,38.990697,-76.940828,129,19,162,6,2
2858,Stadium_Dr_East_Of_Regents_Dr,11/3/19,18,38.990697,-76.940828,90,24,166,19,3
2859,Stadium_Dr_East_Of_Regents_Dr,11/3/19,19,38.990697,-76.940828,38,5,98,0,2
2860,Stadium_Dr_East_Of_Regents_Dr,11/3/19,20,38.990697,-76.940828,34,1,95,1,1
2861,Stadium_Dr_East_Of_Regents_Dr,11/3/19,21,38.990697,-76.940828,28,0,79,0,2
2862,Stadium_Dr_East_Of_Regents_Dr,11/3/19,22,38.990697,-76.940828,7,0,91,1,0
2863,Stadium_Dr_East_Of_Regents_Dr,11/3/19,23,38.990697,-76.940828,9,0,40,1,0
2864,Stadium_Dr_East_Of_Regents_Dr,11/4/19,0,38.990697,-76.940828,9,0,26,0,0
2865,Stadium_Dr_East_Of_Regents_Dr,11/4/19,1,38.990697,-76.940828,7,0,32,1,1
2866,Stadium_Dr_East_Of_Regents_Dr,11/4/19,2,38.990697,-76.940828,1,0,16,0,1
2867,Stadium_Dr_East_Of_Regents_Dr,11/4/19,3,38.990697,-76.940828,1,0,11,0,0
2868,Stadium_Dr_East_Of_Regents_Dr,11/4/19,4,38.990697,-76.940828,8,0,11,0,0
2869,Stadium_Dr_East_Of_Regents_Dr,11/4/19,5,38.990697,-76.940828,3,0,11,0,1
2870,Stadium_Dr_East_Of_Regents_Dr,11/4/19,6,38.990697,-76.940828,0,0,31,6,10
2871,Stadium_Dr_East_Of_Regents_Dr,11/4/19,7,38.990697,-76.940828,15,9,104,34,20
2872,Stadium_Dr_East_Of_Regents_Dr,11/4/19,8,38.990697,-76.940828,226,32,245,13,29
2873,Stadium_Dr_East_Of_Regents_Dr,11/4/19,9,38.990697,-76.940828,636,83,303,21,31
2874,Stadium_Dr_East_Of_Regents_Dr,11/4/19,10,38.990697,-76.940828,1011,161,348,20,28
2875,Stadium_Dr_East_Of_Regents_Dr,11/4/19,11,38.990697,-76.940828,1096,186,266,25,43
2876,Stadium_Dr_East_Of_Regents_Dr,11/4/19,12,38.990697,-76.940828,696,165,252,13,25
2877,Stadium_Dr_East_Of_Regents_Dr,11/4/19,13,38.990697,-76.940828,503,204,330,15,27
2878,Stadium_Dr_East_Of_Regents_Dr,11/4/19,14,38.990697,-76.940828,606,378,231,15,20
2879,Stadium_Dr_East_Of_Regents_Dr,11/4/19,15,38.990697,-76.940828,639,219,199,14,19
2880,Stadium_Dr_East_Of_Regents_Dr,11/4/19,16,38.990697,-76.940828,892,181,256,14,12
2881,Stadium_Dr_East_Of_Regents_Dr,11/4/19,17,38.990697,-76.940828,886,131,335,15,8
2882,Stadium_Dr_East_Of_Regents_Dr,11/4/19,18,38.990697,-76.940828,410,49,270,18,6
2883,Stadium_Dr_East_Of_Regents_Dr,11/4/19,19,38.990697,-76.940828,152,16,260,13,4
2884,Stadium_Dr_East_Of_Regents_Dr,11/4/19,20,38.990697,-76.940828,111,11,139,6,2
2885,Stadium_Dr_East_Of_Regents_Dr,11/4/19,21,38.990697,-76.940828,77,7,103,5,1
2886,Stadium_Dr_East_Of_Regents_Dr,11/4/19,22,38.990697,-76.940828,54,1,93,4,4
2887,Stadium_Dr_East_Of_Regents_Dr,11/4/19,23,38.990697,-76.940828,16,2,36,5,3
2888,Stadium_Dr_East_Of_Regents_Dr,11/5/19,0,38.990697,-76.940828,14,0,30,1,0
2889,Stadium_Dr_East_Of_Regents_Dr,11/5/19,1,38.990697,-76.940828,10,2,19,1,1
2890,Stadium_Dr_East_Of_Regents_Dr,11/5/19,2,38.990697,-76.940828,7,0,24,0,0
2891,Stadium_Dr_East_Of_Regents_Dr,11/5/19,3,38.990697,-76.940828,3,0,6,1,2
2892,Stadium_Dr_East_Of_Regents_Dr,11/5/19,4,38.990697,-76.940828,10,0,24,0,4
2893,Stadium_Dr_East_Of_Regents_Dr,11/5/19,5,38.990697,-76.940828,4,0,13,0,1
2894,Stadium_Dr_East_Of_Regents_Dr,11/5/19,6,38.990697,-76.940828,1,0,44,2,8
2895,Stadium_Dr_East_Of_Regents_Dr,11/5/19,7,38.990697,-76.940828,10,0,93,22,37
2896,Stadium_Dr_East_Of_Regents_Dr,11/5/19,8,38.990697,-76.940828,206,12,260,22,39
2897,Stadium_Dr_East_Of_Regents_Dr,11/5/19,9,38.990697,-76.940828,367,44,329,17,25
2898,Stadium_Dr_East_Of_Regents_Dr,11/5/19,10,38.990697,-76.940828,961,155,399,26,25
2899,Stadium_Dr_East_Of_Regents_Dr,11/5/19,11,38.990697,-76.940828,1186,173,304,19,41
2900,Stadium_Dr_East_Of_Regents_Dr,11/5/19,12,38.990697,-76.940828,644,70,248,17,27
2901,Stadium_Dr_East_Of_Regents_Dr,11/5/19,13,38.990697,-76.940828,1215,273,297,20,28
2902,Stadium_Dr_East_Of_Regents_Dr,11/5/19,14,38.990697,-76.940828,1389,390,285,15,19
2903,Stadium_Dr_East_Of_Regents_Dr,11/5/19,15,38.990697,-76.940828,509,193,231,18,20
2904,Stadium_Dr_East_Of_Regents_Dr,11/5/19,16,38.990697,-76.940828,1128,190,384,20,29
2905,Stadium_Dr_East_Of_Regents_Dr,11/5/19,17,38.990697,-76.940828,842,118,539,15,22
2906,Stadium_Dr_East_Of_Regents_Dr,11/5/19,18,38.990697,-76.940828,321,47,548,25,27
2907,Stadium_Dr_East_Of_Regents_Dr,11/5/19,19,38.990697,-76.940828,177,14,396,15,12
2908,Stadium_Dr_East_Of_Regents_Dr,11/5/19,20,38.990697,-76.940828,131,13,282,9,4
2909,Stadium_Dr_East_Of_Regents_Dr,11/5/19,21,38.990697,-76.940828,94,5,106,4,2
2910,Stadium_Dr_East_Of_Regents_Dr,11/5/19,22,38.990697,-76.940828,66,12,270,5,4
2911,Stadium_Dr_East_Of_Regents_Dr,11/5/19,23,38.990697,-76.940828,46,0,40,2,2
2912,Stadium_Dr_East_Of_Regents_Dr,11/6/19,0,38.990697,-76.940828,32,1,36,3,0
2913,Stadium_Dr_East_Of_Regents_Dr,11/6/19,1,38.990697,-76.940828,10,0,34,0,0
2914,Stadium_Dr_East_Of_Regents_Dr,11/6/19,2,38.990697,-76.940828,1,0,11,0,0
2915,Stadium_Dr_East_Of_Regents_Dr,11/6/19,3,38.990697,-76.940828,1,0,7,0,0
2916,Stadium_Dr_East_Of_Regents_Dr,11/6/19,4,38.990697,-76.940828,8,1,15,1,1
2917,Stadium_Dr_East_Of_Regents_Dr,11/6/19,5,38.990697,-76.940828,4,0,13,0,2
2918,Stadium_Dr_East_Of_Regents_Dr,11/6/19,6,38.990697,-76.940828,3,0,34,13,14
2919,Stadium_Dr_East_Of_Regents_Dr,11/6/19,7,38.990697,-76.940828,25,9,116,31,28
2920,Stadium_Dr_East_Of_Regents_Dr,11/6/19,8,38.990697,-76.940828,235,42,206,13,30
2921,Stadium_Dr_East_Of_Regents_Dr,11/6/19,9,38.990697,-76.940828,655,63,384,18,29
2922,Stadium_Dr_East_Of_Regents_Dr,11/6/19,10,38.990697,-76.940828,899,106,354,19,34
2923,Stadium_Dr_East_Of_Regents_Dr,11/6/19,11,38.990697,-76.940828,1010,107,232,20,37
2924,Stadium_Dr_East_Of_Regents_Dr,11/6/19,12,38.990697,-76.940828,683,141,254,12,19
2925,Stadium_Dr_East_Of_Regents_Dr,11/6/19,13,38.990697,-76.940828,531,168,282,19,27
2926,Stadium_Dr_East_Of_Regents_Dr,11/6/19,14,38.990697,-76.940828,554,372,275,14,27
2927,Stadium_Dr_East_Of_Regents_Dr,11/6/19,15,38.990697,-76.940828,519,194,230,19,39
2928,Stadium_Dr_East_Of_Regents_Dr,11/6/19,16,38.990697,-76.940828,920,75,399,24,28
2929,Stadium_Dr_East_Of_Regents_Dr,11/6/19,17,38.990697,-76.940828,945,126,525,17,42
2930,Stadium_Dr_East_Of_Regents_Dr,11/6/19,18,38.990697,-76.940828,408,52,326,20,11
2931,Stadium_Dr_East_Of_Regents_Dr,11/6/19,19,38.990697,-76.940828,146,24,262,11,4
2932,Stadium_Dr_East_Of_Regents_Dr,11/6/19,20,38.990697,-76.940828,107,14,165,3,6
2933,Stadium_Dr_East_Of_Regents_Dr,11/6/19,21,38.990697,-76.940828,63,1,134,3,3
2934,Stadium_Dr_East_Of_Regents_Dr,11/6/19,22,38.990697,-76.940828,56,4,90,4,2
2935,Stadium_Dr_East_Of_Regents_Dr,11/6/19,23,38.990697,-76.940828,14,1,75,2,1
2936,Stadium_Dr_East_Of_Regents_Dr,11/7/19,0,38.990697,-76.940828,10,0,47,1,0
2937,Stadium_Dr_East_Of_Regents_Dr,11/7/19,1,38.990697,-76.940828,10,0,26,0,0
2938,Stadium_Dr_East_Of_Regents_Dr,11/7/19,2,38.990697,-76.940828,16,0,15,0,0
2939,Stadium_Dr_East_Of_Regents_Dr,11/7/19,3,38.990697,-76.940828,2,0,8,0,0
2940,Stadium_Dr_East_Of_Regents_Dr,11/7/19,4,38.990697,-76.940828,10,1,14,1,0
2941,Stadium_Dr_East_Of_Regents_Dr,11/7/19,5,38.990697,-76.940828,4,0,10,0,2
2942,Stadium_Dr_East_Of_Regents_Dr,11/7/19,6,38.990697,-76.940828,1,0,32,1,3
2943,Stadium_Dr_East_Of_Regents_Dr,11/7/19,7,38.990697,-76.940828,26,6,99,17,39
2944,Stadium_Dr_East_Of_Regents_Dr,11/7/19,8,38.990697,-76.940828,165,13,230,15,33
2945,Stadium_Dr_East_Of_Regents_Dr,11/7/19,9,38.990697,-76.940828,325,57,344,17,29
2946,Stadium_Dr_East_Of_Regents_Dr,11/7/19,10,38.990697,-76.940828,932,167,369,30,37
2947,Stadium_Dr_East_Of_Regents_Dr,11/7/19,11,38.990697,-76.940828,1232,169,279,27,37
2948,Stadium_Dr_East_Of_Regents_Dr,11/7/19,12,38.990697,-76.940828,725,117,253,21,28
2949,Stadium_Dr_East_Of_Regents_Dr,11/7/19,13,38.990697,-76.940828,1448,147,334,23,22
2950,Stadium_Dr_East_Of_Regents_Dr,11/7/19,14,38.990697,-76.940828,1497,200,310,20,27
2951,Stadium_Dr_East_Of_Regents_Dr,11/7/19,15,38.990697,-76.940828,767,107,273,18,16
2952,Stadium_Dr_East_Of_Regents_Dr,11/7/19,16,38.990697,-76.940828,1447,208,352,21,32
2953,Stadium_Dr_East_Of_Regents_Dr,11/7/19,17,38.990697,-76.940828,948,85,384,17,24
2954,Stadium_Dr_East_Of_Regents_Dr,11/7/19,18,38.990697,-76.940828,117,18,264,16,15
2955,Stadium_Dr_East_Of_Regents_Dr,11/7/19,19,38.990697,-76.940828,37,5,210,5,10
2956,Stadium_Dr_East_Of_Regents_Dr,11/7/19,20,38.990697,-76.940828,35,1,110,2,2
2957,Stadium_Dr_East_Of_Regents_Dr,11/7/19,21,38.990697,-76.940828,33,2,58,2,1
2958,Stadium_Dr_East_Of_Regents_Dr,11/7/19,22,38.990697,-76.940828,27,2,76,0,0
2959,Stadium_Dr_East_Of_Regents_Dr,11/7/19,23,38.990697,-76.940828,29,1,57,2,0
2960,Stadium_Dr_East_Of_Regents_Dr,11/8/19,0,38.990697,-76.940828,25,1,36,3,0
2961,Stadium_Dr_East_Of_Regents_Dr,11/8/19,1,38.990697,-76.940828,10,0,28,1,0
2962,Stadium_Dr_East_Of_Regents_Dr,11/8/19,2,38.990697,-76.940828,6,1,28,0,0
2963,Stadium_Dr_East_Of_Regents_Dr,11/8/19,3,38.990697,-76.940828,3,0,5,0,1
2964,Stadium_Dr_East_Of_Regents_Dr,11/8/19,4,38.990697,-76.940828,13,0,18,0,1
2965,Stadium_Dr_East_Of_Regents_Dr,11/8/19,5,38.990697,-76.940828,3,0,21,0,1
2966,Stadium_Dr_East_Of_Regents_Dr,11/8/19,6,38.990697,-76.940828,1,0,20,0,2
2967,Stadium_Dr_East_Of_Regents_Dr,11/8/19,7,38.990697,-76.940828,25,0,189,20,16
2968,Stadium_Dr_East_Of_Regents_Dr,11/8/19,8,38.990697,-76.940828,117,11,240,18,35
2969,Stadium_Dr_East_Of_Regents_Dr,11/8/19,9,38.990697,-76.940828,495,35,350,16,35
2970,Stadium_Dr_East_Of_Regents_Dr,11/8/19,10,38.990697,-76.940828,799,102,306,24,24
2971,Stadium_Dr_East_Of_Regents_Dr,11/8/19,11,38.990697,-76.940828,871,110,325,21,37
2972,Stadium_Dr_East_Of_Regents_Dr,11/8/19,12,38.990697,-76.940828,1172,145,315,16,26
2973,Stadium_Dr_East_Of_Regents_Dr,11/8/19,13,38.990697,-76.940828,1044,149,407,14,25
2974,Stadium_Dr_East_Of_Regents_Dr,11/8/19,14,38.990697,-76.940828,952,124,353,13,29
2975,Stadium_Dr_East_Of_Regents_Dr,11/8/19,15,38.990697,-76.940828,850,104,409,17,30
2976,Stadium_Dr_East_Of_Regents_Dr,11/8/19,16,38.990697,-76.940828,670,79,374,12,24
2977,Stadium_Dr_East_Of_Regents_Dr,11/8/19,17,38.990697,-76.940828,553,71,389,21,13
2978,Stadium_Dr_East_Of_Regents_Dr,11/8/19,18,38.990697,-76.940828,199,26,252,28,14
2979,Stadium_Dr_East_Of_Regents_Dr,11/8/19,19,38.990697,-76.940828,71,8,168,5,4
2980,Stadium_Dr_East_Of_Regents_Dr,11/8/19,20,38.990697,-76.940828,33,2,135,4,0
2981,Stadium_Dr_East_Of_Regents_Dr,11/8/19,21,38.990697,-76.940828,43,6,89,1,0
2982,Stadium_Dr_East_Of_Regents_Dr,11/8/19,22,38.990697,-76.940828,22,1,74,0,1
2983,Stadium_Dr_East_Of_Regents_Dr,11/8/19,23,38.990697,-76.940828,22,1,58,2,1
2984,Stadium_Dr_East_Of_Regents_Dr,11/9/19,0,38.990697,-76.940828,4,0,57,0,0
2985,Stadium_Dr_East_Of_Regents_Dr,11/9/19,1,38.990697,-76.940828,11,0,30,0,0
2986,Stadium_Dr_East_Of_Regents_Dr,11/9/19,2,38.990697,-76.940828,9,2,21,1,0
2987,Stadium_Dr_East_Of_Regents_Dr,11/9/19,3,38.990697,-76.940828,0,0,18,0,1
2988,Stadium_Dr_East_Of_Regents_Dr,11/9/19,4,38.990697,-76.940828,0,0,14,0,2
2989,Stadium_Dr_East_Of_Regents_Dr,11/9/19,5,38.990697,-76.940828,2,0,7,0,1
2990,Stadium_Dr_East_Of_Regents_Dr,11/9/19,6,38.990697,-76.940828,0,0,14,0,0
2991,Stadium_Dr_East_Of_Regents_Dr,11/9/19,7,38.990697,-76.940828,0,0,60,4,6
2992,Stadium_Dr_East_Of_Regents_Dr,11/9/19,8,38.990697,-76.940828,10,1,53,3,1
2993,Stadium_Dr_East_Of_Regents_Dr,11/9/19,9,38.990697,-76.940828,33,1,115,3,3
2994,Stadium_Dr_East_Of_Regents_Dr,11/9/19,10,38.990697,-76.940828,60,5,211,3,3
2995,Stadium_Dr_East_Of_Regents_Dr,11/9/19,11,38.990697,-76.940828,71,18,202,7,8
2996,Stadium_Dr_East_Of_Regents_Dr,11/9/19,12,38.990697,-76.940828,73,6,143,4,3
2997,Stadium_Dr_East_Of_Regents_Dr,11/9/19,13,38.990697,-76.940828,56,14,195,8,7
2998,Stadium_Dr_East_Of_Regents_Dr,11/9/19,14,38.990697,-76.940828,113,15,173,6,3
2999,Stadium_Dr_East_Of_Regents_Dr,11/9/19,15,38.990697,-76.940828,117,5,154,6,15
3000,Stadium_Dr_East_Of_Regents_Dr,11/9/19,16,38.990697,-76.940828,77,6,157,5,5
3001,Stadium_Dr_East_Of_Regents_Dr,11/9/19,17,38.990697,-76.940828,93,5,152,6,3
3002,Stadium_Dr_East_Of_Regents_Dr,11/9/19,18,38.990697,-76.940828,54,3,180,16,2
3003,Stadium_Dr_East_Of_Regents_Dr,11/9/19,19,38.990697,-76.940828,34,0,152,2,1
3004,Stadium_Dr_East_Of_Regents_Dr,11/9/19,20,38.990697,-76.940828,27,3,207,4,2
3005,Stadium_Dr_East_Of_Regents_Dr,11/9/19,21,38.990697,-76.940828,13,1,162,2,0
3006,Stadium_Dr_East_Of_Regents_Dr,11/9/19,22,38.990697,-76.940828,10,1,97,4,0
3007,Stadium_Dr_East_Of_Regents_Dr,11/9/19,23,38.990697,-76.940828,8,2,62,3,1
3008,Stadium_Dr_East_Of_Regents_Dr,11/10/19,0,38.990697,-76.940828,13,0,213,3,3
3009,Stadium_Dr_East_Of_Regents_Dr,11/10/19,1,38.990697,-76.940828,7,0,34,2,0
3010,Stadium_Dr_East_Of_Regents_Dr,11/10/19,2,38.990697,-76.940828,7,1,24,0,0
3011,Stadium_Dr_East_Of_Regents_Dr,11/10/19,3,38.990697,-76.940828,7,0,23,0,1
3012,Stadium_Dr_East_Of_Regents_Dr,11/10/19,4,38.990697,-76.940828,0,0,10,0,0
3013,Stadium_Dr_East_Of_Regents_Dr,11/10/19,5,38.990697,-76.940828,1,0,2,0,0
3014,Stadium_Dr_East_Of_Regents_Dr,11/10/19,6,38.990697,-76.940828,0,0,11,0,0
3015,Stadium_Dr_East_Of_Regents_Dr,11/10/19,7,38.990697,-76.940828,0,0,30,11,1
3016,Stadium_Dr_East_Of_Regents_Dr,11/10/19,8,38.990697,-76.940828,13,0,41,2,2
3017,Stadium_Dr_East_Of_Regents_Dr,11/10/19,9,38.990697,-76.940828,23,4,43,3,2
3018,Stadium_Dr_East_Of_Regents_Dr,11/10/19,10,38.990697,-76.940828,24,3,77,4,4
3019,Stadium_Dr_East_Of_Regents_Dr,11/10/19,11,38.990697,-76.940828,55,3,119,3,5
3020,Stadium_Dr_East_Of_Regents_Dr,11/10/19,12,38.990697,-76.940828,50,2,93,4,2
3021,Stadium_Dr_East_Of_Regents_Dr,11/10/19,13,38.990697,-76.940828,65,12,208,6,8
3022,Stadium_Dr_East_Of_Regents_Dr,11/10/19,14,38.990697,-76.940828,99,17,171,6,7
3023,Stadium_Dr_East_Of_Regents_Dr,11/10/19,15,38.990697,-76.940828,155,18,173,7,6
3024,Stadium_Dr_East_Of_Regents_Dr,11/10/19,16,38.990697,-76.940828,137,6,174,6,6
3025,Stadium_Dr_East_Of_Regents_Dr,11/10/19,17,38.990697,-76.940828,120,13,192,8,3
3026,Stadium_Dr_East_Of_Regents_Dr,11/10/19,18,38.990697,-76.940828,66,11,252,16,6
3027,Stadium_Dr_East_Of_Regents_Dr,11/10/19,19,38.990697,-76.940828,43,1,121,2,1
3028,Stadium_Dr_East_Of_Regents_Dr,11/10/19,20,38.990697,-76.940828,34,3,106,0,0
3029,Stadium_Dr_East_Of_Regents_Dr,11/10/19,21,38.990697,-76.940828,37,2,88,0,0
3030,Stadium_Dr_East_Of_Regents_Dr,11/10/19,22,38.990697,-76.940828,24,0,81,0,1
3031,Stadium_Dr_East_Of_Regents_Dr,11/10/19,23,38.990697,-76.940828,14,1,42,2,0
3032,Stadium_Dr_East_Of_Regents_Dr,11/11/19,0,38.990697,-76.940828,10,0,38,0,1
3033,University_Blvd_&_Paint_Branch_Dr,10/28/19,0,38.999999,-76.942575,0,106,3,0,0
3034,University_Blvd_&_Paint_Branch_Dr,10/28/19,1,38.999999,-76.942575,0,107,2,0,0
3035,University_Blvd_&_Paint_Branch_Dr,10/28/19,2,38.999999,-76.942575,0,110,3,0,0
3036,University_Blvd_&_Paint_Branch_Dr,10/28/19,3,38.999999,-76.942575,0,25,3,0,0
3037,University_Blvd_&_Paint_Branch_Dr,10/28/19,4,38.999999,-76.942575,0,18,4,0,0
3038,University_Blvd_&_Paint_Branch_Dr,10/28/19,5,38.999999,-76.942575,0,53,11,0,0
3039,University_Blvd_&_Paint_Branch_Dr,10/28/19,6,38.999999,-76.942575,0,43,39,1,2
3040,University_Blvd_&_Paint_Branch_Dr,10/28/19,7,38.999999,-76.942575,0,0,163,6,17
3041,University_Blvd_&_Paint_Branch_Dr,10/28/19,8,38.999999,-76.942575,0,1,280,1,12
3042,University_Blvd_&_Paint_Branch_Dr,10/28/19,9,38.999999,-76.942575,0,0,432,6,13
3043,University_Blvd_&_Paint_Branch_Dr,10/28/19,10,38.999999,-76.942575,17,1,350,10,14
3044,University_Blvd_&_Paint_Branch_Dr,10/28/19,11,38.999999,-76.942575,4,0,299,9,13
3045,University_Blvd_&_Paint_Branch_Dr,10/28/19,12,38.999999,-76.942575,0,0,465,12,10
3046,University_Blvd_&_Paint_Branch_Dr,10/28/19,13,38.999999,-76.942575,1,0,389,9,22
3047,University_Blvd_&_Paint_Branch_Dr,10/28/19,14,38.999999,-76.942575,0,0,534,4,50
3048,University_Blvd_&_Paint_Branch_Dr,10/28/19,15,38.999999,-76.942575,1,0,580,4,68
3049,University_Blvd_&_Paint_Branch_Dr,10/28/19,16,38.999999,-76.942575,12,19,560,7,79
3050,University_Blvd_&_Paint_Branch_Dr,10/28/19,17,38.999999,-76.942575,8,1,809,8,111
3051,University_Blvd_&_Paint_Branch_Dr,10/28/19,18,38.999999,-76.942575,1,1,507,2,63
3052,University_Blvd_&_Paint_Branch_Dr,10/28/19,19,38.999999,-76.942575,0,5,204,0,1
3053,University_Blvd_&_Paint_Branch_Dr,10/28/19,20,38.999999,-76.942575,0,4,158,0,2
3054,University_Blvd_&_Paint_Branch_Dr,10/28/19,21,38.999999,-76.942575,0,2,92,0,0
